id,tool,correctness,project,bug,base_dir,main_dep,tests_build,tests_src_dir,target_test,target_test_methods,target_class,input_class
patch1-Closure-59-Kali-plausible,Kali,Incorrect,Closure,59,Closure59b,build/classes:lib/*:build/lib/rhino.jar,build/test,test,com.google.javascript.jscomp.CommandLineRunnerTest,testCheckGlobalThisOff,com.google.javascript.jscomp.CommandLineRunner,java.lang.String
patch1-Closure-20-Kali-plausible,Kali,Incorrect,Closure,20,Closure20b,build/classes:lib/*:build/lib/rhino.jar,build/test,test,com.google.javascript.jscomp.PeepholeSubstituteAlternateSyntaxTest,testSimpleFunctionCall,com.google.javascript.rhino.Node,java.lang.String
patch1-Closure-8-Kali-plausible,Kali,Incorrect,Closure,8,Closure8b,build/classes:lib/*:build/lib/rhino.jar,build/test,test,com.google.javascript.jscomp.CollapseVariableDeclarationsTest,testIssue820,com.google.javascript.rhino.Node,java.lang.String
patch1-Closure-78-Kali-plausible,Kali,Incorrect,Closure,78,Closure78b,build/classes:lib/*:build/lib/rhino.jar,build/test,test,com.google.javascript.jscomp.PeepholeFoldConstantsTest,testFoldArithmetic,com.google.javascript.jscomp.PeepholeFoldConstants,java.lang.String
patch1-Closure-45-Kali-plausible,Kali,Incorrect,Closure,45,Closure45b,build/classes:lib/*:build/lib/rhino.jar,build/test,test,com.google.javascript.jscomp.RemoveUnusedVarsTest,testIssue618_1,com.google.javascript.rhino.Node,java.lang.String
patch1-Closure-33-Kali-plausible,Kali,Incorrect,Closure,33,Closure33b,build/classes:lib/*:build/lib/rhino.jar,build/test,test,com.google.javascript.jscomp.TypeCheckTest,testIssue700,com.google.javascript.rhino.jstype.PrototypeObjectType,java.lang.String
patch1-Closure-72-Kali-plausible,Kali,Incorrect,Closure,72,Closure72b,build/classes:lib/*:build/lib/rhino.jar,build/test,test,com.google.javascript.jscomp.InlineFunctionsTest,testInlineFunctions31,com.google.javascript.rhino.Node,java.lang.String
patch1-Closure-36-Kali-plausible,Kali,Incorrect,Closure,36,Closure36b,build/classes:lib/*:build/lib/rhino.jar,build/test,test,com.google.javascript.jscomp.IntegrationTest,testSingletonGetter1,com.google.javascript.rhino.Node,java.lang.String
patch1-Closure-132-Kali-plausible,Kali,Incorrect,Closure,132,Closure132b,build/classes:lib/*:build/lib/rhino.jar,build/test,test,com.google.javascript.jscomp.PeepholeSubstituteAlternateSyntaxTest,testIssue925,com.google.javascript.rhino.Node,java.lang.String
patch1-Closure-120-Kali-plausible,Kali,Incorrect,Closure,120,Closure120b,build/classes:lib/*:build/lib/rhino.jar,build/test,test,com.google.javascript.jscomp.InlineVariablesTest,testExternalIssue1053,com.google.javascript.rhino.Node,java.lang.String
patch1-Closure-21-Kali-plausible,Kali,Incorrect,Closure,21,Closure21b,build/classes:lib/*:build/lib/rhino.jar,build/test,test,com.google.javascript.jscomp.CheckSideEffectsTest,testUselessCode,com.google.javascript.jscomp.Compiler,java.lang.String
patch1-Closure-125-Kali-plausible,Kali,Incorrect,Closure,125,Closure125b,build/classes:lib/*:build/lib/rhino.jar,build/test,test,com.google.javascript.jscomp.TypeCheckTest,testIssue1002,com.google.javascript.jscomp.type.SemanticReverseAbstractInterpreter,java.lang.String
patch1-Closure-112-Kali-plausible,Kali,Incorrect,Closure,112,Closure112b,build/classes:lib/*:build/lib/rhino.jar,build/test,test,com.google.javascript.jscomp.TypeCheckTest,testIssue1058,com.google.javascript.jscomp.TypeCheck,java.lang.String
patch1-Closure-3-Kali-plausible,Kali,Incorrect,Closure,3,Closure3b,build/classes:lib/*:build/lib/rhino.jar,build/test,test,com.google.javascript.jscomp.FlowSensitiveInlineVariablesTest,testDoNotInlineCatchExpression1a,com.google.javascript.rhino.Node,java.lang.String
patch1-Closure-117-Kali-plausible,Kali,Incorrect,Closure,117,Closure117b,build/classes:lib/*:build/lib/rhino.jar,build/test,test,com.google.javascript.jscomp.TypeCheckTest,testIssue1047,com.google.javascript.jscomp.type.TypedScopeCreator,java.lang.String
patch1-Chart-12-Kali-plausible,Kali,Incorrect,Chart,12,Chart12b,build,build-tests,tests,org.jfree.chart.plot.junit.MultiplePiePlotTests,testConstructor,org.jfree.chart.plot.MultiplePiePlot,int
patch1-Chart-25-Kali-plausible,Kali,Incorrect,Chart,25,Chart25b,build,build-tests,tests,org.jfree.chart.renderer.category.junit.StatisticalBarRendererTests,testDrawWithNullMeanVertical,org.jfree.chart.renderer.category.StatisticalBarRenderer,double
patch1-Chart-5-Kali-plausible,Kali,Incorrect,Chart,5,Chart5b,build,build-tests,tests,org.jfree.data.xy.junit.XYSeriesTests,testBug1955483,org.jfree.data.xy.XYSeries,double
patch1-Chart-1-Kali-plausible,Kali,Incorrect,Chart,1,Chart1b,build,build-tests,tests,org.jfree.chart.renderer.category.junit.AbstractCategoryItemRendererTests,test2947660,org.jfree.chart.renderer.category.LineAndShapeRenderer,java.lang.String
patch1-Chart-15-Kali-plausible,Kali,Incorrect,Chart,15,Chart15b,build,build-tests,tests,org.jfree.chart.plot.junit.PiePlot3DTests,testDrawWithNullDataset,org.jfree.chart.plot.PiePlot,int
patch1-Chart-26-Kali-plausible,Kali,Incorrect,Chart,26,Chart26b,build,build-tests,tests,org.jfree.chart.junit.AreaChartTests,testDrawWithNullInfo,org.jfree.chart.axis.Axis,int
patch1-Math-2-Kali-plausible,Kali,Incorrect,Math,2,Math2b,target/classes,target/test-classes,src/test/java,org.apache.commons.math3.distribution.HypergeometricDistributionTest,testMath1021,org.apache.commons.math3.distribution.AbstractIntegerDistribution,int
patch1-Math-84-Kali-plausible,Kali,Incorrect,Math,84,Math84b,target/classes,target/test-classes,src/test/java,org.apache.commons.math.optimization.direct.MultiDirectionalTest,testMinimizeMaximize,org.apache.commons.math.optimization.direct.MultiDirectional,double
patch1-Math-81-Kali-plausible,Kali,Incorrect,Math,81,Math81b,target/classes,target/test-classes,src/test/java,org.apache.commons.math.linear.EigenDecompositionImplTest,testMath308,org.apache.commons.math.linear.EigenDecompositionImpl,double
patch1-Math-32-Kali-plausible,Kali,Incorrect,Math,32,Math32b,target/classes,target/test-classes,src/test/java,org.apache.commons.math3.geometry.euclidean.threed.PolyhedronsSetTest,testIssue780,org.apache.commons.math3.geometry.euclidean.twod.PolygonsSet,int
patch1-Math-80-Kali-plausible,Kali,Incorrect,Math,80,Math80b,target/classes,target/test-classes,src/test/java,org.apache.commons.math.linear.EigenDecompositionImplTest,testMathpbx02,org.apache.commons.math.linear.EigenDecompositionImpl,double
patch1-Math-31-Kali-plausible,Kali,Incorrect,Math,31,Math31b,target/classes,target/test-classes,src/test/java,org.apache.commons.math3.distribution.FDistributionTest,testMath785,org.apache.commons.math3.distribution.FDistribution,double
patch1-Math-28-Kali-plausible,Kali,Incorrect,Math,28,Math28b,target/classes,target/test-classes,src/test/java,org.apache.commons.math3.optimization.linear.SimplexSolverTest,testMath828Cycle,org.apache.commons.math3.optimization.linear.SimplexSolver,double
patch1-Math-95-Kali-plausible,Kali,Incorrect,Math,95,Math95b,target/classes,target/test-classes,src/test,org.apache.commons.math.distribution.FDistributionTest,testSmallDegreesOfFreedom,org.apache.commons.math.distribution.FDistributionImpl,double
patch1-Math-49-Kali-plausible,Kali,Incorrect,Math,49,Math49b,target/classes,target/test-classes,src/test/java,org.apache.commons.math.linear.SparseRealVectorTest,testConcurrentModification,org.apache.commons.math.linear.OpenMapRealVector,double
patch1-Closure-62-kPAR-plausible,kPAR,Incorrect,Closure,62,Closure62b,build/classes:lib/*:build/lib/rhino.jar,build/test,test,com.google.javascript.jscomp.LightweightMessageFormatterTest,testFormatErrorSpaceEndOfLine1,com.google.javascript.jscomp.LightweightMessageFormatter,java.lang.String
patch1-Closure-115-kPAR-plausible,kPAR,Incorrect,Closure,115,Closure115b,build/classes:lib/*:build/lib/rhino.jar,build/test,test,com.google.javascript.jscomp.InlineFunctionsTest,testBug4944818,com.google.javascript.jscomp.Compiler,java.lang.String
patch1-Closure-129-kPAR-plausible,kPAR,Incorrect,Closure,129,Closure129b,build/classes:lib/*:build/lib/rhino.jar,build/test,test,com.google.javascript.jscomp.IntegrationTest,testIssue937,com.google.javascript.jscomp.Compiler,java.lang.String
patch1-Closure-126-kPAR-plausible,kPAR,Incorrect,Closure,126,Closure126b,build/classes:lib/*:build/lib/rhino.jar,build/test,test,com.google.javascript.jscomp.MinimizeExitPointsTest,testDontRemoveBreakInTryFinally,com.google.javascript.jscomp.Compiler,java.lang.String
patch1-Closure-63-kPAR-plausible,kPAR,Incorrect,Closure,63,,,,,,,,
patch1-Closure-109-kPAR-plausible,kPAR,Incorrect,Closure,109,Closure109b,build/classes:lib/*:build/lib/rhino.jar,build/test,test,com.google.javascript.jscomp.parsing.JsDocInfoParserTest,testStructuralConstructor2,com.google.javascript.jscomp.parsing.JsDocInfoParser,java.lang.String
patch1-Closure-35-kPAR-plausible,kPAR,Incorrect,Closure,35,Closure35b,build/classes:lib/*:build/lib/rhino.jar,build/test,test,com.google.javascript.jscomp.TypeCheckTest,testIssue669,com.google.javascript.jscomp.TypeInference,java.lang.String
patch1-Closure-46-kPAR-plausible,kPAR,Incorrect,Closure,46,Closure46b,build/classes:lib/*:build/lib/rhino.jar,build/test,test,com.google.javascript.rhino.jstype.JSTypeTest,testRecordTypeLeastSuperType2,com.google.javascript.rhino.jstype.RecordTypeBuilder,java.lang.String
patch1-Chart-13-kPAR-plausible,kPAR,Incorrect,Chart,13,Chart13b,build,build-tests,tests,org.jfree.chart.block.junit.BorderArrangementTests,testSizingWithWidthConstraint,org.jfree.chart.block.BorderArrangement,double
patch1-Chart-17-kPAR-plausible,kPAR,Incorrect,Chart,17,Chart13b,build,build-tests,tests,org.jfree.chart.block.junit.BorderArrangementTests,testSizingWithWidthConstraint,org.jfree.chart.block.BorderArrangement,double
patch1-Chart-25-kPAR-plausible,kPAR,Incorrect,Chart,25,Chart25b,build,build-tests,tests,org.jfree.chart.renderer.category.junit.StatisticalBarRendererTests,testDrawWithNullMeanVertical,org.jfree.chart.renderer.category.StatisticalBarRenderer,double
patch1-Chart-5-kPAR-plausible,kPAR,Incorrect,Chart,5,Chart5b,build,build-tests,tests,org.jfree.data.xy.junit.XYSeriesTests,testBug1955483,org.jfree.data.xy.XYSeries,double
patch1-Chart-3-kPAR-plausible,kPAR,Incorrect,Chart,3,Chart3b,build,build-tests,tests,org.jfree.data.time.junit.TimeSeriesTests,testCreateCopy3,org.jfree.data.time.TimeSeries,int
patch1-Chart-26-kPAR-plausible,kPAR,Incorrect,Chart,26,Chart26b,build,build-tests,tests,org.jfree.chart.junit.AreaChartTests,testDrawWithNullInfo,org.jfree.chart.axis.Axis,int
patch1-Chart-14-kPAR-plausible,kPAR,Incorrect,Chart,14,Chart14b,build,build-tests,tests,org.jfree.chart.plot.junit.CategoryPlotTests,testRemoveRangeMarker,org.jfree.chart.plot.CategoryPlot,double
patch1-Chart-7-kPAR-plausible,kPAR,Incorrect,Chart,7,Chart7b,build,build-tests,tests,org.jfree.data.time.junit.TimePeriodValuesTests,testGetMaxMiddleIndex,org.jfree.data.time.TimePeriodValues,long
patch1-Chart-15-kPAR-plausible,kPAR,Incorrect,Chart,15,Chart15b,build,build-tests,tests,org.jfree.chart.plot.junit.PiePlot3DTests,testDrawWithNullDataset,org.jfree.chart.plot.PiePlot,int
patch1-Math-80-kPAR-plausible,kPAR,Incorrect,Math,80,Math80b,target/classes,target/test-classes,src/test/java,org.apache.commons.math.linear.EigenDecompositionImplTest,testMathpbx02,org.apache.commons.math.linear.EigenDecompositionImpl,double
patch1-Math-40-kPAR-plausible,kPAR,Incorrect,Math,40,Math40b,target/classes,target/test-classes,src/test/java,org.apache.commons.math.analysis.solvers.BracketingNthOrderBrentSolverTest,testIssue716,org.apache.commons.math.analysis.solvers.BracketingNthOrderBrentSolver,double
patch1-Math-7-kPAR-plausible,kPAR,Incorrect,Math,7,Math7b,target/classes,target/test-classes,src/test/java,org.apache.commons.math3.ode.nonstiff.DormandPrince853IntegratorTest,testEventsScheduling,org.apache.commons.math3.ode.AbstractIntegrator,double
patch1-Math-2-kPAR-plausible,kPAR,Incorrect,Math,2,Math2b,target/classes,target/test-classes,src/test/java,org.apache.commons.math3.distribution.HypergeometricDistributionTest,testMath1021,org.apache.commons.math3.distribution.AbstractIntegerDistribution,int
patch1-Math-81-kPAR-plausible,kPAR,Incorrect,Math,81,Math81b,target/classes,target/test-classes,src/test/java,org.apache.commons.math.linear.EigenDecompositionImplTest,testMath308,org.apache.commons.math.linear.EigenDecompositionImpl,double
patch1-Math-84-kPAR-plausible,kPAR,Incorrect,Math,84,Math84b,target/classes,target/test-classes,src/test/java,org.apache.commons.math.optimization.direct.MultiDirectionalTest,testMinimizeMaximize,org.apache.commons.math.optimization.direct.MultiDirectional,double
patch1-Math-8-kPAR-plausible,kPAR,Incorrect,Math,8,Math8b,target/classes,target/test-classes,src/test/java,org.apache.commons.math3.distribution.DiscreteRealDistributionTest,testIssue942,org.apache.commons.math3.distribution.DiscreteDistribution,int
patch1-Math-15-kPAR-plausible,kPAR,Incorrect,Math,15,Math15b,target/classes,target/test-classes,src/test,org.apache.commons.math3.util.FastMathTest,testMath904,org.apache.commons.math3.util.FastMath,double
patch1-Math-63-kPAR-plausible,kPAR,Incorrect,Math,63,Math63b,target/classes,target/test-classes,src/test,org.apache.commons.math.util.MathUtilsTest,testArrayEquals,org.apache.commons.math.util.MathUtils,double
patch1-Math-82-kPAR-plausible,kPAR,Incorrect,Math,82,Math82b,target/classes,target/test-classes,src/test/java,org.apache.commons.math.optimization.linear.SimplexSolverTest,testMath288,org.apache.commons.math.optimization.linear.SimplexSolver,double
patch1-Math-49-kPAR-plausible,kPAR,Incorrect,Math,49,Math49b,target/classes,target/test-classes,src/test/java,org.apache.commons.math.linear.SparseRealVectorTest,testConcurrentModification,org.apache.commons.math.linear.OpenMapRealVector,double
patch1-Math-43-kPAR-plausible,kPAR,Incorrect,Math,43,Math43b,target/classes,target/test-classes,src/test/java,org.apache.commons.math.stat.descriptive.SummaryStatisticsTest,testOverrideMeanWithMathClass,org.apache.commons.math.stat.descriptive.SummaryStatistics,double
patch1-Math-88-kPAR-plausible,kPAR,Incorrect,Math,88,Math88b,target/classes,target/test-classes,src/test,org.apache.commons.math.optimization.linear.SimplexSolverTest,testMath272,org.apache.commons.math.optimization.linear.SimplexTableau,int
patch1-Math-62-kPAR-plausible,kPAR,Incorrect,Math,62,Math62b,target/classes,target/test-classes,src/test,org.apache.commons.math.optimization.univariate.MultiStartUnivariateRealOptimizerTest,testQuinticMin,org.apache.commons.math.optimization.univariate.MultiStartUnivariateRealOptimizer,double
patch1-Math-50-kPAR-plausible,kPAR,Incorrect,Math,50,Math50b,target/classes,target/test-classes,src/test/java,org.apache.commons.math.analysis.solvers.RegulaFalsiSolverTest,testIssue631,org.apache.commons.math.analysis.solvers.BaseSecantSolver,int
patch1-Math-104-kPAR-plausible,kPAR,Incorrect,Math,104,Math104b,target/classes,target/test-classes,src/test,org.apache.commons.math.special.GammaTest,testRegularizedGammaPositivePositive,org.apache.commons.math.special.Gamma,double
patch1-Math-42-kPAR-plausible,kPAR,Incorrect,Math,42,Math42b,target/classes,target/test-classes,src/test/java,org.apache.commons.math.optimization.linear.SimplexSolverTest,testMath713NegativeVariable,org.apache.commons.math.optimization.linear.SimplexTableau,double
patch1-Time-17-kPAR-plausible,kPAR,Incorrect,Time,17,Time17b,build/classes,build/tests,src/test/java,org.joda.time.TestDateTimeZoneCutover,testBug3476684_adjustOffset,org.joda.time.DateTimeZone,int
patch1-Lang-51-kPAR-plausible,kPAR,Incorrect,Lang,51,Lang51b,target/classes,target/test-classes,src/test,org.apache.commons.lang.BooleanUtilsTest,test_toBoolean_String,org.apache.commons.lang.BooleanUtils,java.lang.String
patch1-Lang-10-kPAR-plausible,kPAR,Incorrect,Lang,10,Lang10b,target/classes,target/test-classes,src/test,org.apache.commons.lang3.time.FastDateParserTest,testLANG_831,org.apache.commons.lang3.time.FastDateParser,java.lang.String
patch1-Lang-63-kPAR-plausible,kPAR,Incorrect,Lang,63,Lang63b,target/classes,target/test-classes,src/test,org.apache.commons.lang.time.DurationFormatUtilsTest,testJiraLang281,org.apache.commons.lang.time.DurationFormatUtils,java.lang.String
patch1-Lang-27-kPAR-plausible,kPAR,Incorrect,Lang,27,Lang27b,target/classes,target/test-classes,src/test,org.apache.commons.lang3.math.NumberUtilsTest,testCreateNumber,org.apache.commons.lang3.math.NumberUtils,java.lang.String
patch1-Lang-43-kPAR-plausible,kPAR,Incorrect,Lang,43,Lang43b,target/classes,target/test-classes,src/test,org.apache.commons.lang.text.ExtendedMessageFormatTest,testBuiltInDateTimeFormat,org.apache.commons.lang.text.ExtendedMessageFormat,int
patch1-Lang-41-kPAR-plausible,kPAR,Incorrect,Lang,41,Lang41b,target/classes,target/test-classes,src/test,org.apache.commons.lang.ClassUtilsTest,test_getShortClassName_Class,org.apache.commons.lang.ClassUtils,class
patch1-Lang-44-kPAR-plausible,kPAR,Incorrect,Lang,44,Lang44b,target/classes,target/test-classes,src/test,org.apache.commons.lang.NumberUtilsTest,testLang457,org.apache.commons.lang.NumberUtils,java.lang.String
patch1-Lang-53-kPAR-plausible,kPAR,Incorrect,Lang,53,Lang53b,target/classes,target/test-classes,src/test,org.apache.commons.lang.time.DateUtilsTest,testRoundLang346,org.apache.commons.lang.time.DateUtils,int
